message_id,conversation_id,match_id,sender_id,sender_type,receiver_id,receiver_type,message_type,message_content,timestamp,message_status,response_time_minutes,attachment_count,is_edited,edit_timestamp,encryption_key
MSG_15_4,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,text,Sample message content 4 in conversation 15,2026-04-23 08:22:17.063622,replied,497.0,2,True,,enc_key_4e1f879a8524f28c
MSG_15_5,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,video_call,Sample message content 5 in conversation 15,2026-05-04 01:22:17.063657,replied,214.0,0,True,,enc_key_d9ae0ba99b563410
MSG_15_6,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,text,Sample message content 6 in conversation 15,2026-04-11 15:22:17.063688,read,1222.0,1,False,,enc_key_f2d2af2b9f0809bd
MSG_15_7,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,schedule_request,Sample message content 7 in conversation 15,2026-04-05 15:22:17.064814,replied,781.0,0,True,,enc_key_ffa3a07558d0671d
MSG_15_8,CONV_15,MATCH_2936,S1109,mentee,M2827,mentor,file,Sample message content 8 in conversation 15,2026-05-03 09:22:17.064867,sent,1395.0,3,False,,enc_key_ed9478805c57545d
MSG_15_9,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,video_call,Sample message content 9 in conversation 15,2026-04-19 13:22:17.064906,sent,1313.0,2,False,,enc_key_06d394097c101b92
MSG_15_10,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,text,Sample message content 10 in conversation 15,2026-04-05 13:22:17.064940,sent,859.0,3,False,2026-04-30 11:22:17.064953,enc_key_6c7c0dffe574aee5
MSG_15_11,CONV_15,MATCH_2936,S1109,mentee,M2827,mentor,voice_note,Sample message content 11 in conversation 15,2026-05-03 20:22:17.064977,delivered,1208.0,0,False,,enc_key_175c12c33c814423
MSG_15_12,CONV_15,MATCH_2936,S1109,mentee,M2827,mentor,video_call,Sample message content 12 in conversation 15,2026-04-18 04:22:17.065006,sent,1426.0,1,False,2026-04-20 11:22:17.065042,enc_key_9d3626c853fdfb38
MSG_15_13,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,file,Sample message content 13 in conversation 15,2026-04-22 19:22:17.065070,sent,301.0,0,True,2026-04-08 11:22:17.065090,enc_key_e1c393f6c7db08e2
MSG_15_14,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,video_call,Sample message content 14 in conversation 15,2026-05-04 10:22:17.065116,read,24.0,3,True,,enc_key_a595a2723255295d
MSG_15_15,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,voice_note,Sample message content 15 in conversation 15,2026-04-27 23:22:17.065151,read,1192.0,3,True,,enc_key_dc2efe09525f1f7f
MSG_15_16,CONV_15,MATCH_2936,S1109,mentee,M2827,mentor,schedule_request,Sample message content 16 in conversation 15,2026-04-13 22:22:17.065184,read,605.0,3,True,2026-04-08 11:22:17.065204,enc_key_d3641f0d4ced52aa
MSG_15_17,CONV_15,MATCH_2936,M2827,mentor,S1109,mentee,text,Sample message content 17 in conversation 15,2026-05-06 02:22:17.065230,read,1025.0,3,True,2026-04-07 11:22:17.065245,enc_key_34074478838d40cc
MSG_16_0,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,text,Sample message content 0 in conversation 16,2026-04-07 07:22:17.067231,read,,1,False,2026-04-30 11:22:17.067256,enc_key_caa7429e7b7b3b47
MSG_16_1,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,video_call,Sample message content 1 in conversation 16,2026-05-01 02:22:17.067294,replied,601.0,0,True,2026-05-04 11:22:17.067311,enc_key_608c98bde973deb2
MSG_16_2,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,file,Sample message content 2 in conversation 16,2026-04-17 10:22:17.068316,sent,1082.0,0,False,,enc_key_cacef149c2916f2b
MSG_16_3,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,file,Sample message content 3 in conversation 16,2026-04-21 11:22:17.068371,replied,1115.0,0,False,,enc_key_9836732bba456b24
MSG_16_4,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,text,Sample message content 4 in conversation 16,2026-05-06 04:22:17.068407,delivered,362.0,2,True,,enc_key_5db736f3b1ed9947
MSG_16_5,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,text,Sample message content 5 in conversation 16,2026-04-16 07:22:17.068442,sent,1150.0,3,False,2026-04-11 11:22:17.068462,enc_key_200f7358fb5c130f
MSG_16_6,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,file,Sample message content 6 in conversation 16,2026-04-27 08:22:17.068490,read,290.0,2,False,2026-04-16 11:22:17.068505,enc_key_a77d466dd0af5d25
MSG_16_7,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,video_call,Sample message content 7 in conversation 16,2026-04-11 10:22:17.068531,sent,1102.0,2,True,2026-04-25 11:22:17.068545,enc_key_22c27971af975ef0
MSG_16_8,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,text,Sample message content 8 in conversation 16,2026-04-24 22:22:17.068569,read,1291.0,0,False,,enc_key_deb950829ce92a32
MSG_16_9,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,schedule_request,Sample message content 9 in conversation 16,2026-04-07 18:22:17.068601,replied,1314.0,1,False,2026-04-19 11:22:17.068615,enc_key_6b6579d294848283
MSG_16_10,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,text,Sample message content 10 in conversation 16,2026-04-21 11:22:17.068639,replied,1015.0,1,True,,enc_key_194dba10d5dada83
MSG_16_11,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,file,Sample message content 11 in conversation 16,2026-04-10 14:22:17.068668,sent,1217.0,2,True,,enc_key_31a7415ed2b482b7
MSG_16_12,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,voice_note,Sample message content 12 in conversation 16,2026-04-14 07:22:17.070748,read,1223.0,0,True,,enc_key_84fa4b48dc061565
MSG_16_13,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,text,Sample message content 13 in conversation 16,2026-04-20 13:22:17.070879,sent,937.0,0,True,,enc_key_08817a02e8271abb
MSG_16_14,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,schedule_request,Sample message content 14 in conversation 16,2026-05-04 02:22:17.070924,replied,1207.0,0,False,,enc_key_4db29dff58dd6147
MSG_16_15,CONV_16,MATCH_8623,ALUMNI_M3390,mentor,S2310,mentee,video_call,Sample message content 15 in conversation 16,2026-05-01 02:22:17.070965,sent,731.0,3,False,,enc_key_8c643891b3d0b706
MSG_16_16,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,voice_note,Sample message content 16 in conversation 16,2026-04-13 20:22:17.071013,delivered,764.0,3,False,2026-05-04 11:22:17.071028,enc_key_f052429d2a8bd5fe
MSG_16_17,CONV_16,MATCH_8623,S2310,mentee,ALUMNI_M3390,mentor,file,Sample message content 17 in conversation 16,2026-05-04 04:22:17.071055,delivered,788.0,2,True,,enc_key_15731e513557734e
MSG_17_0,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,schedule_request,Sample message content 0 in conversation 17,2026-05-05 03:22:17.073967,read,,1,False,,enc_key_2c0e7b1c3e44ec5d
MSG_17_1,CONV_17,MATCH_307,ALUMNI_M122,mentor,S2195,mentee,video_call,Sample message content 1 in conversation 17,2026-04-10 08:22:17.074019,delivered,487.0,1,False,,enc_key_78b8918995dbd0ed
MSG_17_2,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,file,Sample message content 2 in conversation 17,2026-05-05 11:22:17.074056,sent,150.0,3,True,,enc_key_eed4111e465e4ea4
MSG_17_3,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,file,Sample message content 3 in conversation 17,2026-04-13 10:22:17.074091,replied,35.0,2,False,,enc_key_911b3aac61d3630f
MSG_17_4,CONV_17,MATCH_307,ALUMNI_M122,mentor,S2195,mentee,text,Sample message content 4 in conversation 17,2026-04-06 06:22:17.074125,read,464.0,1,False,,enc_key_d456f2c56dd09c02
MSG_17_5,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,video_call,Sample message content 5 in conversation 17,2026-04-17 06:22:17.074155,sent,494.0,3,False,,enc_key_19665df6dac9dc99
MSG_17_6,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,video_call,Sample message content 6 in conversation 17,2026-05-04 01:22:17.074183,read,296.0,3,True,,enc_key_18508f0072296dda
MSG_17_7,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,voice_note,Sample message content 7 in conversation 17,2026-04-11 21:22:17.074222,replied,1083.0,2,True,,enc_key_a82004ec0a20e0ea
MSG_17_8,CONV_17,MATCH_307,S2195,mentee,ALUMNI_M122,mentor,text,Sample message content 8 in conversation 17,2026-04-13 04:22:17.074264,sent,196.0,2,True,,enc_key_a3d559127517e546
MSG_17_9,CONV_17,MATCH_307,ALUMNI_M122,mentor,S2195,mentee,text,Sample message content 9 in conversation 17,2026-04-20 08:22:17.074296,replied,813.0,0,True,,enc_key_336f20487ea187de
MSG_18_0,CONV_18,MATCH_67,ALUMNI_M1404,mentor,S1059,mentee,voice_note,Sample message content 0 in conversation 18,2026-04-10 11:22:17.077302,replied,,3,True,,enc_key_08b05963390ba6ef
MSG_18_1,CONV_18,MATCH_67,ALUMNI_M1404,mentor,S1059,mentee,text,Sample message content 1 in conversation 18,2026-04-16 06:22:17.077363,sent,687.0,2,False,,enc_key_889b0c788b218c04
MSG_18_2,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,file,Sample message content 2 in conversation 18,2026-04-20 11:22:17.077405,sent,982.0,2,False,,enc_key_0428f180a256d649
MSG_18_3,CONV_18,MATCH_67,ALUMNI_M1404,mentor,S1059,mentee,schedule_request,Sample message content 3 in conversation 18,2026-04-23 23:22:17.077439,sent,983.0,1,True,,enc_key_5ef7aab15780869e
MSG_18_4,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,text,Sample message content 4 in conversation 18,2026-04-14 02:22:17.077470,replied,153.0,2,False,,enc_key_ee82b742d8a1edc0
MSG_18_5,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,file,Sample message content 5 in conversation 18,2026-04-22 13:22:17.077505,replied,443.0,2,True,,enc_key_fa38d777602cfea8
MSG_18_6,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,voice_note,Sample message content 6 in conversation 18,2026-04-21 23:22:17.077537,delivered,861.0,1,False,,enc_key_5e5364744f74d748
MSG_18_7,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,schedule_request,Sample message content 7 in conversation 18,2026-04-12 22:22:17.077564,replied,65.0,2,True,,enc_key_df6d12ad8fffe667
MSG_18_8,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,schedule_request,Sample message content 8 in conversation 18,2026-04-20 11:22:17.077608,sent,911.0,3,True,2026-04-20 11:22:17.077622,enc_key_8824994b6e65aae1
MSG_18_9,CONV_18,MATCH_67,S1059,mentee,ALUMNI_M1404,mentor,text,Sample message content 9 in conversation 18,2026-04-28 18:22:17.077650,replied,1031.0,2,True,2026-04-25 11:22:17.077663,enc_key_512178596cd7c3f0
MSG_18_10,CONV_18,MATCH_67,ALUMNI_M1404,mentor,S1059,mentee,video_call,Sample message content 10 in conversation 18,2026-04-25 21:22:17.077689,read,1403.0,0,False,,enc_key_9387c692f11dfb49
MSG_19_0,CONV_19,MATCH_9675,S635,mentee,M1829,mentor,voice_note,Sample message content 0 in conversation 19,2026-04-18 16:22:17.078615,replied,,3,False,,enc_key_e971b02d46afa505
MSG_19_1,CONV_19,MATCH_9675,S635,mentee,M1829,mentor,schedule_request,Sample message content 1 in conversation 19,2026-04-18 21:22:17.078670,read,464.0,3,False,,enc_key_f13b28e67dbc685f
MSG_20_0,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,voice_note,Sample message content 0 in conversation 20,2026-04-28 10:22:17.083691,replied,,3,False,,enc_key_de664c61522496b7
MSG_20_1,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,video_call,Sample message content 1 in conversation 20,2026-04-19 00:22:17.083780,replied,391.0,3,False,2026-05-01 11:22:17.083798,enc_key_134cb1767aaa82ab
MSG_20_2,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,voice_note,Sample message content 2 in conversation 20,2026-04-30 04:22:17.083827,replied,844.0,1,False,,enc_key_786281595ff71756
MSG_20_3,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,video_call,Sample message content 3 in conversation 20,2026-04-26 16:22:17.083860,delivered,898.0,0,False,,enc_key_78a5e99a0ea387ba
MSG_20_4,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,text,Sample message content 4 in conversation 20,2026-04-27 02:22:17.083892,delivered,1420.0,1,False,,enc_key_994e01af3afc6c90
MSG_20_5,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,text,Sample message content 5 in conversation 20,2026-04-21 23:22:17.083931,read,169.0,3,False,,enc_key_4628f23d4a78554b
MSG_20_6,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,video_call,Sample message content 6 in conversation 20,2026-04-29 21:22:17.083964,replied,310.0,0,True,,enc_key_e322025922799698
MSG_20_7,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,text,Sample message content 7 in conversation 20,2026-04-26 11:22:17.083995,delivered,1388.0,1,True,,enc_key_38aecc7d26f3c0f1
MSG_20_8,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,file,Sample message content 8 in conversation 20,2026-04-15 18:22:17.084027,replied,500.0,2,False,,enc_key_29650c1eeeb4506a
MSG_20_9,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,text,Sample message content 9 in conversation 20,2026-04-19 16:22:17.084061,replied,478.0,2,True,,enc_key_7b21e880000c771a
MSG_20_10,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,text,Sample message content 10 in conversation 20,2026-04-07 10:22:17.084094,read,1409.0,3,False,,enc_key_029b5fb567231c2a
MSG_20_11,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,schedule_request,Sample message content 11 in conversation 20,2026-04-16 23:22:17.084129,sent,832.0,3,True,2026-04-07 11:22:17.084143,enc_key_fc7332c9e4333409
MSG_20_12,CONV_20,MATCH_3337,S2394,mentee,ALUMNI_M1718,mentor,text,Sample message content 12 in conversation 20,2026-04-18 08:22:17.084167,delivered,868.0,3,False,,enc_key_8f1ee36291122541
MSG_20_13,CONV_20,MATCH_3337,ALUMNI_M1718,mentor,S2394,mentee,text,Sample message content 13 in conversation 20,2026-05-01 04:22:17.084206,replied,1217.0,0,False,,enc_key_7a28ae00da79a9c7
MSG_21_0,CONV_21,MATCH_214,S3479,mentee,M3285,mentor,text,Sample message content 0 in conversation 21,2026-04-25 13:22:17.089109,replied,,1,True,,enc_key_94ff3916d5a75890
MSG_21_1,CONV_21,MATCH_214,S3479,mentee,M3285,mentor,file,Sample message content 1 in conversation 21,2026-04-23 09:22:17.089178,replied,1127.0,3,False,2026-04-11 11:22:17.089209,enc_key_fc6ef2e9a877bb13
MSG_21_2,CONV_21,MATCH_214,M3285,mentor,S3479,mentee,video_call,Sample message content 2 in conversation 21,2026-04-22 13:22:17.089237,delivered,19.0,2,True,,enc_key_f1f57fc2a5c48048
MSG_22_0,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,schedule_request,Sample message content 0 in conversation 22,2026-04-23 16:22:17.089993,delivered,,1,False,,enc_key_55846e5f20f36cda
MSG_22_1,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,voice_note,Sample message content 1 in conversation 22,2026-04-16 10:22:17.090042,delivered,41.0,3,False,,enc_key_04e06d2f4e7e459f
MSG_22_2,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,voice_note,Sample message content 2 in conversation 22,2026-04-18 11:22:17.090078,read,772.0,0,True,2026-05-03 11:22:17.090105,enc_key_9a69d808dbcb2a09
MSG_22_3,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,video_call,Sample message content 3 in conversation 22,2026-04-08 01:22:17.090130,read,1051.0,2,True,2026-05-01 11:22:17.090143,enc_key_98ad09cf3bc42477
MSG_22_4,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,video_call,Sample message content 4 in conversation 22,2026-05-03 01:22:17.090167,replied,185.0,2,False,,enc_key_1f761da9b81d9784
MSG_22_5,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,text,Sample message content 5 in conversation 22,2026-05-03 05:22:17.090207,read,749.0,2,True,,enc_key_593827965b0097ba
MSG_22_6,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,video_call,Sample message content 6 in conversation 22,2026-04-19 09:22:17.090237,replied,465.0,1,True,,enc_key_6e453e22abbd3409
MSG_22_7,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,file,Sample message content 7 in conversation 22,2026-04-16 16:22:17.090267,replied,1358.0,3,False,,enc_key_7e6e3e1a9f6a237a
MSG_22_8,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,voice_note,Sample message content 8 in conversation 22,2026-04-05 12:22:17.090305,sent,616.0,1,False,2026-04-24 11:22:17.090319,enc_key_89de94c559ee6fcf
MSG_22_9,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,file,Sample message content 9 in conversation 22,2026-04-08 06:22:17.090343,replied,172.0,3,False,,enc_key_9cb31b5a641fa203
MSG_22_10,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,text,Sample message content 10 in conversation 22,2026-04-29 14:22:17.090373,delivered,310.0,3,True,,enc_key_cffeddcb2e068266
MSG_22_11,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,text,Sample message content 11 in conversation 22,2026-04-09 16:22:17.090403,replied,825.0,2,False,2026-04-15 11:22:17.090417,enc_key_788c5cf8349518ab
MSG_22_12,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,text,Sample message content 12 in conversation 22,2026-04-08 06:22:17.090440,replied,551.0,0,False,,enc_key_d6ac62507b8ec659
MSG_22_13,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,text,Sample message content 13 in conversation 22,2026-04-20 13:22:17.090470,replied,340.0,1,True,2026-04-24 11:22:17.090483,enc_key_a15d93107407de4d
MSG_22_14,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,video_call,Sample message content 14 in conversation 22,2026-05-02 14:22:17.090510,sent,553.0,2,False,,enc_key_88f3ee1347179e1e
MSG_22_15,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,video_call,Sample message content 15 in conversation 22,2026-04-24 20:22:17.090540,read,1408.0,0,False,,enc_key_810ee8b677669af9
MSG_22_16,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,text,Sample message content 16 in conversation 22,2026-04-25 08:22:17.090571,delivered,1037.0,3,True,,enc_key_5cb5986cb1b66101
MSG_22_17,CONV_22,MATCH_5872,S1694,mentee,ALUMNI_M4459,mentor,file,Sample message content 17 in conversation 22,2026-04-08 19:22:17.090601,read,258.0,3,False,2026-05-05 11:22:17.090617,enc_key_2bee8b47b76eef95
MSG_22_18,CONV_22,MATCH_5872,ALUMNI_M4459,mentor,S1694,mentee,file,Sample message content 18 in conversation 22,2026-04-30 17:22:17.090641,sent,767.0,1,True,,enc_key_f5480d705f2365e5
MSG_23_0,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,schedule_request,Sample message content 0 in conversation 23,2026-05-04 00:22:17.095523,read,,1,False,,enc_key_7f3cb951b065e02b
MSG_23_1,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,video_call,Sample message content 1 in conversation 23,2026-05-03 06:22:17.095581,replied,455.0,2,False,,enc_key_79e34aa1ced0705c
MSG_23_2,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,voice_note,Sample message content 2 in conversation 23,2026-04-23 11:22:17.095621,sent,712.0,1,True,,enc_key_cba901536d2a07b4
MSG_23_3,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,text,Sample message content 3 in conversation 23,2026-04-26 03:22:17.095655,delivered,511.0,0,False,,enc_key_a1bc5afc8aa524a0
MSG_23_4,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,schedule_request,Sample message content 4 in conversation 23,2026-04-09 06:22:17.095689,sent,603.0,0,True,,enc_key_52a773fa8f1757ad
MSG_23_5,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,voice_note,Sample message content 5 in conversation 23,2026-04-25 12:22:17.097776,delivered,1006.0,2,True,,enc_key_74fe805671e63f61
MSG_23_6,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,text,Sample message content 6 in conversation 23,2026-04-17 20:22:17.097834,replied,1009.0,2,True,2026-04-08 11:22:17.097851,enc_key_96a75699a86ba278
MSG_23_7,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,voice_note,Sample message content 7 in conversation 23,2026-04-15 15:22:17.097879,sent,912.0,2,True,,enc_key_3166973c292b4bf3
MSG_23_8,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,text,Sample message content 8 in conversation 23,2026-05-05 02:22:17.097911,delivered,835.0,0,True,,enc_key_17db9f2b97ee50bb
MSG_23_9,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,schedule_request,Sample message content 9 in conversation 23,2026-04-19 23:22:17.097949,read,532.0,1,False,,enc_key_9f4ea8e17221708a
MSG_23_10,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,voice_note,Sample message content 10 in conversation 23,2026-04-10 03:22:17.097981,read,562.0,0,False,,enc_key_e3d677e19cf33e5e
MSG_23_11,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,voice_note,Sample message content 11 in conversation 23,2026-04-10 17:22:17.098014,sent,1221.0,0,False,,enc_key_539a7fa7605ebf7a
MSG_23_12,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,text,Sample message content 12 in conversation 23,2026-04-24 04:22:17.098046,read,850.0,3,True,,enc_key_3ab85217a6ec538f
MSG_23_13,CONV_23,MATCH_3605,ALUMNI_M5719,mentor,S1274,mentee,file,Sample message content 13 in conversation 23,2026-04-23 06:22:17.098080,replied,499.0,1,False,,enc_key_f833c281d1b765a4
MSG_23_14,CONV_23,MATCH_3605,S1274,mentee,ALUMNI_M5719,mentor,video_call,Sample message content 14 in conversation 23,2026-04-27 05:22:17.098112,delivered,1337.0,0,False,,enc_key_3c41b0326811e562
MSG_24_0,CONV_24,MATCH_6388,ALUMNI_M2641,mentor,S2362,mentee,video_call,Sample message content 0 in conversation 24,2026-05-01 11:22:17.100950,sent,,0,True,,enc_key_88b4d1d1a4e503aa
MSG_24_1,CONV_24,MATCH_6388,S2362,mentee,ALUMNI_M2641,mentor,video_call,Sample message content 1 in conversation 24,2026-05-02 02:22:17.101002,delivered,668.0,0,True,,enc_key_70bffda461f1ab9e
MSG_24_2,CONV_24,MATCH_6388,ALUMNI_M2641,mentor,S2362,mentee,voice_note,Sample message content 2 in conversation 24,2026-04-23 23:22:17.101040,read,1235.0,2,False,,enc_key_a76da75071e16297
