match_id,mentor_id,mentee_id,compatibility_score,match_date,match_status,mentor_response_time_hours,mentee_initiated,match_reason
MATCH_257,M48,S689,51.0,2026-05-02 11:22:12.573777,pending,,False,auto_suggestion
MATCH_258,M1750,S1089,57.67,2026-04-25 11:22:12.574018,accepted,,True,specific_request
MATCH_259,ALUMNI_M4572,S460,46.71,2026-04-15 11:22:12.574221,completed,63.0,False,specific_request
MATCH_260,ALUMNI_M5067,S2639,44.0,2026-04-08 11:22:12.574440,accepted,17.0,True,specific_request
MATCH_261,ALUMNI_M2562,S3799,51.0,2026-04-16 11:22:12.574646,rejected,2.0,True,admin_assigned
MATCH_262,M4028,S688,39.0,2026-04-10 11:22:12.574934,accepted,11.0,True,admin_assigned
MATCH_263,ALUMNI_M3561,S1274,44.0,2026-04-28 11:22:12.575136,pending,,False,admin_assigned
MATCH_264,M994,S4539,44.0,2026-05-02 11:22:12.575339,rejected,6.0,True,specific_request
MATCH_265,ALUMNI_M2132,S894,52.14,2026-04-22 11:22:12.575536,completed,1.0,True,auto_suggestion
MATCH_266,M3139,S4517,51.0,2026-04-07 11:22:12.575795,pending,19.0,False,specific_request
MATCH_267,M1131,S4680,68.5,2026-05-02 11:22:12.576020,completed,,True,high_compatibility
MATCH_268,M4926,S393,51.0,2026-04-28 11:22:12.576212,accepted,4.0,True,auto_suggestion
MATCH_269,M787,S1459,68.5,2026-04-17 11:22:12.576417,rejected,71.0,False,specific_request
MATCH_270,ALUMNI_M27,S2637,44.0,2026-04-17 11:22:12.576611,completed,63.0,True,admin_assigned
MATCH_271,M2659,S4639,55.0,2026-04-16 11:22:12.576888,completed,,False,specific_request
MATCH_272,ALUMNI_M4870,S2712,44.0,2026-05-04 11:22:12.577089,rejected,,True,admin_assigned
MATCH_273,M4188,S4813,68.5,2026-04-25 11:22:12.577289,rejected,13.0,False,admin_assigned
MATCH_274,M1408,S1799,68.5,2026-04-13 11:22:12.577479,completed,,False,auto_suggestion
MATCH_275,ALUMNI_M3403,S2855,55.0,2026-04-16 11:22:12.577673,accepted,19.0,True,admin_assigned
MATCH_276,ALUMNI_M3288,S2105,39.0,2026-04-12 11:22:12.577947,rejected,68.0,True,high_compatibility
MATCH_277,ALUMNI_M831,S3634,60.25,2026-04-07 11:22:12.578145,rejected,,True,auto_suggestion
MATCH_278,ALUMNI_M1537,S3334,51.0,2026-04-21 11:22:12.578347,completed,63.0,False,high_compatibility
MATCH_279,M1323,S2551,55.0,2026-04-27 11:22:12.578549,pending,47.0,True,admin_assigned
MATCH_280,M4929,S233,55.0,2026-04-20 11:22:12.578812,rejected,64.0,True,admin_assigned
MATCH_281,ALUMNI_M5296,S1965,51.0,2026-04-10 11:22:12.579027,pending,,False,high_compatibility
MATCH_282,M1109,S3083,44.0,2026-05-04 11:22:12.579224,pending,,True,high_compatibility
MATCH_283,M708,S1429,51.0,2026-04-25 11:22:12.579425,rejected,60.0,False,high_compatibility
MATCH_284,M490,S3188,72.5,2026-04-15 11:22:12.579618,completed,62.0,True,high_compatibility
MATCH_285,ALUMNI_M4994,S4483,48.0,2026-05-03 11:22:12.579889,pending,,False,specific_request
MATCH_286,M103,S2786,51.0,2026-04-07 11:22:12.580091,accepted,51.0,True,admin_assigned
MATCH_287,ALUMNI_M5735,S2912,51.0,2026-05-03 11:22:12.580288,completed,37.0,True,high_compatibility
MATCH_288,ALUMNI_M2523,S3505,51.0,2026-04-07 11:22:12.580482,accepted,,True,high_compatibility
MATCH_289,ALUMNI_M4648,S3691,57.67,2026-04-19 11:22:12.580672,pending,27.0,False,admin_assigned
MATCH_290,ALUMNI_M2256,S1266,51.0,2026-04-14 11:22:12.580935,pending,33.0,True,auto_suggestion
MATCH_291,M4607,S1953,62.94,2026-04-29 11:22:12.581132,accepted,,True,specific_request
MATCH_292,ALUMNI_M1857,S3984,44.0,2026-04-16 11:22:12.581334,rejected,63.0,False,auto_suggestion
MATCH_293,M2919,S3689,61.5,2026-04-19 11:22:12.581569,rejected,14.0,True,specific_request
MATCH_294,ALUMNI_M4948,S4900,44.0,2026-04-08 11:22:12.581830,rejected,,True,high_compatibility
MATCH_295,ALUMNI_M4579,S1449,51.0,2026-05-05 11:22:12.582034,accepted,3.0,True,high_compatibility
MATCH_296,M4341,S3921,48.0,2026-04-30 11:22:12.582225,completed,,True,auto_suggestion
MATCH_297,M2614,S4873,44.0,2026-04-13 11:22:12.582422,rejected,70.0,True,high_compatibility
MATCH_298,ALUMNI_M3082,S2566,61.5,2026-05-02 11:22:12.582618,rejected,41.0,False,auto_suggestion
MATCH_299,M3198,S2616,41.5,2026-05-06 11:22:12.582897,rejected,48.0,False,auto_suggestion
MATCH_300,ALUMNI_M1589,S3016,51.0,2026-04-10 11:22:12.583125,accepted,,False,auto_suggestion
MATCH_301,M1905,S4802,56.42,2026-04-06 11:22:12.583329,accepted,39.0,False,admin_assigned
MATCH_302,ALUMNI_M5995,S4978,51.0,2026-04-11 11:22:12.583522,pending,,False,high_compatibility
MATCH_303,M365,S2338,51.0,2026-05-01 11:22:12.583769,pending,,False,auto_suggestion
MATCH_304,ALUMNI_M4554,S2471,55.0,2026-04-10 11:22:12.583988,pending,48.0,False,high_compatibility
MATCH_305,M2751,S3242,51.0,2026-04-18 11:22:12.584180,completed,58.0,True,auto_suggestion
MATCH_306,M1132,S2355,44.0,2026-04-30 11:22:12.584375,rejected,61.0,True,auto_suggestion
MATCH_307,ALUMNI_M122,S2195,51.0,2026-04-29 11:22:12.584573,pending,44.0,False,admin_assigned
MATCH_308,M3564,S3161,51.0,2026-04-18 11:22:12.584787,accepted,66.0,False,auto_suggestion
MATCH_309,ALUMNI_M5192,S2968,51.0,2026-04-28 11:22:12.584983,completed,,False,admin_assigned
MATCH_310,ALUMNI_M4892,S2876,55.0,2026-04-17 11:22:12.585167,completed,31.0,True,auto_suggestion
MATCH_311,M2178,S499,51.0,2026-04-20 11:22:12.585366,rejected,,False,admin_assigned
MATCH_312,ALUMNI_M547,S1331,51.0,2026-04-06 11:22:12.585558,accepted,62.0,False,high_compatibility
MATCH_313,ALUMNI_M4454,S4670,51.0,2026-04-14 11:22:12.585773,rejected,63.0,True,admin_assigned
MATCH_314,ALUMNI_M5030,S1243,51.0,2026-04-26 11:22:12.585965,completed,35.0,False,auto_suggestion
MATCH_315,M1301,S4872,55.0,2026-04-14 11:22:12.586150,pending,71.0,True,high_compatibility
MATCH_316,M1923,S3182,44.0,2026-04-24 11:22:12.586346,accepted,36.0,True,specific_request
MATCH_317,M2158,S1056,55.0,2026-04-30 11:22:12.586533,pending,4.0,True,high_compatibility
MATCH_318,M2053,S2459,47.67,2026-05-01 11:22:12.586742,completed,38.0,True,auto_suggestion
MATCH_319,ALUMNI_M17,S83,42.57,2026-04-21 11:22:12.586940,pending,16.0,True,auto_suggestion
MATCH_320,ALUMNI_M436,S1114,51.0,2026-04-12 11:22:12.587129,pending,8.0,True,admin_assigned
MATCH_321,ALUMNI_M4870,S2851,51.0,2026-04-10 11:22:12.587326,rejected,30.0,True,admin_assigned
MATCH_322,ALUMNI_M2115,S3082,54.83,2026-04-27 11:22:12.587512,completed,7.0,True,auto_suggestion
MATCH_323,ALUMNI_M4756,S4346,48.0,2026-04-20 11:22:12.587738,pending,34.0,False,high_compatibility
MATCH_324,M304,S2885,61.5,2026-05-06 11:22:12.587997,pending,,False,specific_request
MATCH_325,M391,S4892,44.0,2026-04-27 11:22:12.588188,pending,,False,high_compatibility
MATCH_326,ALUMNI_M5211,S2043,44.33,2026-04-10 11:22:12.588394,rejected,,False,high_compatibility
MATCH_327,M4939,S100,61.5,2026-05-03 11:22:12.588592,accepted,67.0,True,high_compatibility
MATCH_328,M177,S3811,39.0,2026-04-11 11:22:12.588806,completed,,False,admin_assigned
MATCH_329,ALUMNI_M3212,S2770,51.0,2026-04-08 11:22:12.588999,pending,,True,auto_suggestion
MATCH_330,ALUMNI_M2619,S1744,68.5,2026-04-19 11:22:12.589185,rejected,21.0,False,high_compatibility
MATCH_331,ALUMNI_M1162,S4184,72.5,2026-04-30 11:22:12.589385,completed,25.0,False,specific_request
MATCH_332,ALUMNI_M3526,S3247,44.0,2026-04-24 11:22:12.589578,rejected,61.0,False,auto_suggestion
MATCH_333,M2225,S781,51.0,2026-04-15 11:22:12.589780,pending,9.0,False,high_compatibility
MATCH_334,ALUMNI_M5757,S3635,68.5,2026-04-16 11:22:12.589979,rejected,11.0,False,high_compatibility
MATCH_335,ALUMNI_M3256,S3245,51.0,2026-05-04 11:22:12.590167,completed,70.0,True,auto_suggestion
MATCH_336,ALUMNI_M3787,S4427,57.67,2026-04-27 11:22:12.590448,pending,,False,admin_assigned
MATCH_337,M3138,S4805,51.0,2026-04-27 11:22:12.590647,rejected,38.0,True,auto_suggestion
MATCH_338,ALUMNI_M1514,S51,47.67,2026-04-12 11:22:12.590872,completed,33.0,False,auto_suggestion
MATCH_339,M493,S4727,51.0,2026-05-03 11:22:12.591063,pending,50.0,True,auto_suggestion
MATCH_340,ALUMNI_M5699,S2034,48.78,2026-04-15 11:22:12.591260,rejected,40.0,False,high_compatibility
MATCH_341,M4875,S3943,48.0,2026-05-01 11:22:12.591450,completed,,True,auto_suggestion
MATCH_342,M460,S34,61.5,2026-05-06 11:22:12.591636,rejected,72.0,True,admin_assigned
MATCH_343,ALUMNI_M3400,S2750,51.0,2026-04-17 11:22:12.591845,completed,48.0,True,specific_request
MATCH_344,ALUMNI_M2321,S4603,44.0,2026-04-14 11:22:12.592033,rejected,,False,admin_assigned
MATCH_345,M4384,S4342,47.25,2026-04-26 11:22:12.592216,accepted,54.0,False,high_compatibility
MATCH_346,M3470,S1890,51.0,2026-04-23 11:22:12.592413,completed,15.0,True,auto_suggestion
MATCH_347,M4582,S886,51.0,2026-04-15 11:22:12.592605,pending,43.0,True,auto_suggestion
MATCH_348,M165,S4158,51.0,2026-04-08 11:22:12.592868,pending,57.0,False,specific_request
MATCH_349,M2345,S4980,51.0,2026-04-27 11:22:12.593087,rejected,5.0,False,specific_request
MATCH_350,ALUMNI_M1213,S4301,51.0,2026-04-22 11:22:12.593341,completed,18.0,False,specific_request
MATCH_351,M2137,S2593,68.5,2026-04-17 11:22:12.593570,completed,2.0,False,auto_suggestion
MATCH_352,ALUMNI_M5507,S85,57.67,2026-04-18 11:22:12.593808,accepted,32.0,True,admin_assigned
MATCH_353,ALUMNI_M4026,S3924,51.0,2026-05-03 11:22:12.594015,accepted,37.0,False,auto_suggestion
MATCH_354,ALUMNI_M2515,S718,44.0,2026-04-11 11:22:12.594223,completed,,True,auto_suggestion
MATCH_355,ALUMNI_M761,S1458,51.0,2026-04-22 11:22:12.594435,completed,7.0,True,specific_request
MATCH_356,ALUMNI_M4813,S563,44.0,2026-04-08 11:22:12.594643,completed,,True,auto_suggestion
MATCH_357,M270,S841,51.0,2026-04-09 11:22:12.594888,rejected,59.0,True,high_compatibility
MATCH_358,M2752,S1829,51.0,2026-04-24 11:22:12.595079,pending,46.0,True,auto_suggestion
MATCH_359,ALUMNI_M1025,S635,55.0,2026-04-26 11:22:12.595275,completed,22.0,False,auto_suggestion
MATCH_360,ALUMNI_M717,S4984,55.0,2026-04-30 11:22:12.595939,rejected,39.0,True,high_compatibility
MATCH_361,ALUMNI_M4796,S4394,68.17,2026-05-02 11:22:12.596164,accepted,,False,high_compatibility
MATCH_362,ALUMNI_M793,S461,51.0,2026-04-08 11:22:12.596382,completed,4.0,False,specific_request
MATCH_363,M241,S48,48.0,2026-04-25 11:22:12.596588,completed,,False,high_compatibility
MATCH_364,M2758,S1302,57.67,2026-04-21 11:22:12.596809,rejected,47.0,False,auto_suggestion
MATCH_365,M696,S1225,44.0,2026-04-07 11:22:12.597001,rejected,,False,high_compatibility
MATCH_366,ALUMNI_M4128,S4406,51.0,2026-04-25 11:22:12.597189,completed,69.0,False,high_compatibility
MATCH_367,ALUMNI_M1837,S4378,41.33,2026-04-17 11:22:12.597395,completed,49.0,False,admin_assigned
MATCH_368,ALUMNI_M3997,S829,51.0,2026-05-03 11:22:12.597585,rejected,,False,admin_assigned
MATCH_369,M937,S50,72.5,2026-05-06 11:22:12.597792,pending,12.0,False,auto_suggestion
MATCH_370,M1617,S3095,47.33,2026-04-18 11:22:12.597985,pending,,False,auto_suggestion
MATCH_371,ALUMNI_M2653,S3517,51.0,2026-04-07 11:22:12.598175,rejected,,True,admin_assigned
MATCH_372,M2983,S1939,55.0,2026-04-06 11:22:12.598372,rejected,12.0,True,admin_assigned
MATCH_373,ALUMNI_M3714,S3520,61.67,2026-04-17 11:22:12.598560,pending,71.0,True,admin_assigned
MATCH_374,M2345,S2249,55.0,2026-04-22 11:22:12.598762,pending,,True,admin_assigned
MATCH_375,M508,S1337,68.5,2026-04-18 11:22:12.598979,accepted,,True,auto_suggestion
MATCH_376,M1708,S2946,42.89,2026-04-26 11:22:12.599165,rejected,31.0,False,auto_suggestion
MATCH_377,ALUMNI_M3890,S811,48.0,2026-05-04 11:22:12.599361,completed,4.0,False,high_compatibility
MATCH_378,M3322,S4652,44.0,2026-05-05 11:22:12.599550,rejected,36.0,False,auto_suggestion
MATCH_379,ALUMNI_M3032,S1467,68.5,2026-05-06 11:22:12.599755,accepted,43.0,False,admin_assigned
MATCH_380,ALUMNI_M4315,S515,61.5,2026-04-18 11:22:12.599947,completed,24.0,True,high_compatibility
MATCH_381,ALUMNI_M3722,S3428,55.0,2026-04-21 11:22:12.600134,accepted,,True,auto_suggestion
MATCH_382,ALUMNI_M2838,S3266,44.0,2026-04-12 11:22:12.600329,accepted,,True,auto_suggestion
MATCH_383,M3083,S3960,51.0,2026-05-02 11:22:12.600523,rejected,,True,high_compatibility
MATCH_384,ALUMNI_M4804,S3701,51.0,2026-04-20 11:22:12.600728,completed,60.0,False,specific_request
MATCH_385,ALUMNI_M108,S2618,44.0,2026-04-10 11:22:12.601380,accepted,56.0,True,specific_request
MATCH_386,ALUMNI_M515,S2657,54.67,2026-05-04 11:22:12.601597,accepted,37.0,False,admin_assigned
MATCH_387,M3603,S1521,50.67,2026-04-24 11:22:12.601886,completed,50.0,True,auto_suggestion
MATCH_388,ALUMNI_M4741,S848,72.5,2026-04-17 11:22:12.602093,pending,35.0,True,high_compatibility
MATCH_389,ALUMNI_M2319,S1452,68.5,2026-04-27 11:22:12.602297,completed,,True,specific_request
MATCH_390,ALUMNI_M2992,S3711,51.0,2026-04-22 11:22:12.602490,completed,,False,auto_suggestion
MATCH_391,M882,S3410,44.0,2026-04-10 11:22:12.602684,rejected,12.0,False,admin_assigned
MATCH_392,ALUMNI_M3493,S1730,44.0,2026-04-11 11:22:12.602895,accepted,,True,high_compatibility
MATCH_393,ALUMNI_M726,S2098,51.0,2026-04-07 11:22:12.603111,pending,,True,specific_request
MATCH_394,ALUMNI_M4894,S3820,51.0,2026-05-02 11:22:12.603310,pending,53.0,False,specific_request
MATCH_395,M4775,S890,65.5,2026-04-09 11:22:12.603503,rejected,58.0,False,specific_request
MATCH_396,ALUMNI_M2781,S1243,50.67,2026-05-01 11:22:12.603712,completed,,False,specific_request
MATCH_397,ALUMNI_M3097,S2583,55.0,2026-05-01 11:22:12.603906,rejected,,True,specific_request
MATCH_398,M748,S4583,51.0,2026-04-21 11:22:12.604091,accepted,25.0,True,high_compatibility
MATCH_399,M4854,S1524,51.0,2026-04-18 11:22:12.604285,pending,71.0,True,high_compatibility
MATCH_400,ALUMNI_M3481,S4468,44.0,2026-04-18 11:22:12.604474,pending,46.0,False,auto_suggestion
MATCH_401,M1621,S3119,45.44,2026-04-19 11:22:12.604660,pending,,True,auto_suggestion
MATCH_402,ALUMNI_M3950,S1543,44.0,2026-04-27 11:22:12.604863,completed,46.0,False,high_compatibility
MATCH_403,ALUMNI_M5341,S2362,41.5,2026-05-03 11:22:12.605050,accepted,60.0,False,specific_request
MATCH_404,ALUMNI_M1718,S1393,47.0,2026-04-17 11:22:12.605243,accepted,16.0,False,auto_suggestion
MATCH_405,M3073,S4421,55.0,2026-04-23 11:22:12.605432,completed,,True,auto_suggestion
MATCH_406,M236,S1465,46.0,2026-04-07 11:22:12.605623,completed,,True,high_compatibility
MATCH_407,ALUMNI_M3883,S1434,44.0,2026-04-23 11:22:12.605828,rejected,59.0,True,high_compatibility
MATCH_408,M543,S3675,51.0,2026-04-12 11:22:12.606015,accepted,63.0,False,auto_suggestion
MATCH_409,ALUMNI_M770,S3217,75.17,2026-04-09 11:22:12.606330,accepted,16.0,True,specific_request
MATCH_410,M1275,S3272,43.0,2026-04-30 11:22:12.606586,rejected,16.0,False,high_compatibility
MATCH_411,M1685,S4276,44.0,2026-04-15 11:22:12.606866,pending,38.0,True,auto_suggestion
MATCH_412,ALUMNI_M2315,S4196,51.0,2026-04-21 11:22:12.607070,completed,10.0,False,admin_assigned
MATCH_413,M2902,S939,55.0,2026-04-23 11:22:12.607270,rejected,10.0,True,specific_request
MATCH_414,M1289,S2123,51.0,2026-04-18 11:22:12.607478,pending,25.0,True,specific_request
MATCH_415,ALUMNI_M5618,S3225,55.44,2026-05-05 11:22:12.607692,completed,23.0,False,admin_assigned
MATCH_416,M925,S2556,42.89,2026-04-29 11:22:12.607978,completed,,False,admin_assigned
MATCH_417,ALUMNI_M595,S3179,55.0,2026-04-30 11:22:12.608181,rejected,58.0,False,auto_suggestion
MATCH_418,M3394,S561,55.17,2026-04-07 11:22:12.608388,rejected,71.0,False,auto_suggestion
MATCH_419,M4720,S4725,55.0,2026-04-15 11:22:12.608582,accepted,17.0,False,high_compatibility
MATCH_420,M1398,S2640,55.0,2026-04-08 11:22:12.608789,accepted,50.0,False,auto_suggestion
MATCH_421,ALUMNI_M1059,S4409,51.0,2026-04-09 11:22:12.608979,pending,59.0,False,auto_suggestion
MATCH_422,M3091,S2366,51.0,2026-04-19 11:22:12.609165,rejected,59.0,False,auto_suggestion
MATCH_423,M775,S574,51.0,2026-04-26 11:22:12.609362,pending,27.0,True,admin_assigned
MATCH_424,M1818,S161,51.0,2026-04-17 11:22:12.609563,pending,,False,high_compatibility
MATCH_425,M2589,S2899,55.0,2026-04-14 11:22:12.609764,completed,,False,high_compatibility
MATCH_426,ALUMNI_M1882,S4779,44.0,2026-04-09 11:22:12.609955,completed,61.0,False,auto_suggestion
MATCH_427,M4437,S596,41.5,2026-04-28 11:22:12.610140,completed,,True,admin_assigned
MATCH_428,M3119,S2790,48.0,2026-04-25 11:22:12.610336,pending,,False,high_compatibility
MATCH_429,M2823,S839,36.86,2026-05-05 11:22:12.610520,pending,,True,high_compatibility
MATCH_430,M1925,S766,44.0,2026-04-28 11:22:12.610714,rejected,,True,auto_suggestion
MATCH_431,ALUMNI_M4995,S2479,44.0,2026-05-04 11:22:12.610905,accepted,9.0,False,specific_request
MATCH_432,M1818,S419,51.0,2026-05-04 11:22:12.611089,completed,37.0,False,specific_request
MATCH_433,ALUMNI_M3454,S2405,51.0,2026-05-05 11:22:12.611284,completed,,True,auto_suggestion
MATCH_434,M3185,S379,44.0,2026-04-30 11:22:12.611631,pending,17.0,True,specific_request
MATCH_435,M10,S121,48.0,2026-04-07 11:22:12.611874,pending,53.0,False,high_compatibility
MATCH_436,ALUMNI_M3630,S1681,44.0,2026-04-10 11:22:12.612072,completed,,False,high_compatibility
MATCH_437,M2644,S2410,51.0,2026-04-07 11:22:12.612273,pending,,True,auto_suggestion
MATCH_438,M1780,S2288,44.0,2026-04-30 11:22:12.612462,accepted,50.0,False,admin_assigned
MATCH_439,ALUMNI_M3816,S3749,59.28,2026-04-16 11:22:12.612657,accepted,24.0,False,admin_assigned
MATCH_440,ALUMNI_M3830,S714,44.0,2026-04-29 11:22:12.612873,pending,23.0,False,auto_suggestion
MATCH_441,ALUMNI_M5402,S3983,65.5,2026-05-03 11:22:12.613063,pending,,False,high_compatibility
MATCH_442,M1586,S1847,51.0,2026-04-21 11:22:12.613255,accepted,24.0,False,admin_assigned
MATCH_443,M3229,S3490,61.5,2026-04-18 11:22:12.613443,rejected,40.0,False,auto_suggestion
MATCH_444,M4069,S1386,57.67,2026-04-30 11:22:12.613675,rejected,40.0,False,specific_request
MATCH_445,M4684,S4204,51.0,2026-04-18 11:22:12.614030,accepted,51.0,True,auto_suggestion
MATCH_446,M2140,S3735,51.0,2026-05-01 11:22:12.614337,rejected,15.0,True,auto_suggestion
MATCH_447,M395,S2955,44.0,2026-04-06 11:22:12.614610,accepted,8.0,True,high_compatibility
MATCH_448,ALUMNI_M3702,S4403,61.5,2026-04-25 11:22:12.614835,rejected,24.0,True,admin_assigned
MATCH_449,ALUMNI_M5079,S1366,51.0,2026-04-17 11:22:12.615029,completed,42.0,False,specific_request
MATCH_450,ALUMNI_M2209,S486,68.5,2026-04-14 11:22:12.615222,completed,58.0,False,admin_assigned
MATCH_451,ALUMNI_M5838,S1563,44.0,2026-04-10 11:22:12.615422,accepted,24.0,False,admin_assigned
MATCH_452,M2931,S1021,44.0,2026-04-26 11:22:12.615613,accepted,66.0,True,specific_request
MATCH_453,ALUMNI_M4762,S1587,51.0,2026-04-23 11:22:12.615827,completed,,False,auto_suggestion
MATCH_454,M2983,S4378,44.0,2026-04-24 11:22:12.616013,pending,34.0,False,specific_request
MATCH_455,M3622,S2634,51.0,2026-05-03 11:22:12.616204,completed,38.0,False,specific_request
MATCH_456,M2709,S2498,55.0,2026-04-26 11:22:12.616400,pending,,False,specific_request
MATCH_457,ALUMNI_M2781,S1390,61.5,2026-05-03 11:22:12.616729,rejected,40.0,True,auto_suggestion
MATCH_458,ALUMNI_M2227,S2974,51.0,2026-04-09 11:22:12.616959,accepted,26.0,True,high_compatibility
MATCH_459,ALUMNI_M1096,S3656,66.28,2026-04-29 11:22:12.617153,rejected,44.0,True,admin_assigned
MATCH_460,M4202,S2580,48.0,2026-04-29 11:22:12.617356,pending,58.0,False,admin_assigned
MATCH_461,M1497,S835,44.0,2026-04-17 11:22:12.617642,pending,5.0,True,high_compatibility
MATCH_462,ALUMNI_M1503,S750,51.0,2026-04-23 11:22:12.617868,completed,14.0,False,high_compatibility
MATCH_463,ALUMNI_M4492,S1607,51.25,2026-05-01 11:22:12.618139,pending,37.0,False,high_compatibility
MATCH_464,M1585,S1272,41.5,2026-05-02 11:22:12.618360,accepted,7.0,False,admin_assigned
MATCH_465,M2216,S3069,46.0,2026-04-28 11:22:12.618554,pending,71.0,True,admin_assigned
MATCH_466,M1577,S4762,55.0,2026-05-02 11:22:12.618801,rejected,12.0,True,specific_request
MATCH_467,ALUMNI_M4735,S3929,44.0,2026-04-18 11:22:12.619018,accepted,43.0,True,admin_assigned
MATCH_468,ALUMNI_M5803,S872,51.0,2026-04-27 11:22:12.619218,accepted,50.0,False,auto_suggestion
MATCH_469,ALUMNI_M966,S2333,44.0,2026-04-21 11:22:12.619417,rejected,,False,auto_suggestion
MATCH_470,ALUMNI_M2983,S837,68.5,2026-04-13 11:22:12.619609,rejected,52.0,False,high_compatibility
MATCH_471,ALUMNI_M5810,S2493,51.0,2026-04-29 11:22:12.619876,pending,50.0,True,specific_request
MATCH_472,M2621,S1613,51.0,2026-04-22 11:22:12.620073,rejected,69.0,False,specific_request
MATCH_473,ALUMNI_M4123,S1366,51.0,2026-04-21 11:22:12.620316,completed,9.0,False,auto_suggestion
MATCH_474,ALUMNI_M5032,S2814,68.5,2026-04-17 11:22:12.620585,pending,,False,admin_assigned
MATCH_475,M4587,S2677,44.0,2026-05-04 11:22:12.620840,pending,,True,auto_suggestion
MATCH_476,ALUMNI_M2475,S197,75.17,2026-04-09 11:22:12.621047,completed,64.0,False,auto_suggestion
MATCH_477,M40,S2539,68.5,2026-04-13 11:22:12.621249,rejected,45.0,False,admin_assigned
MATCH_478,M3542,S208,47.67,2026-04-14 11:22:12.621454,rejected,,False,specific_request
MATCH_479,ALUMNI_M3738,S1927,68.5,2026-04-16 11:22:12.621650,rejected,70.0,False,auto_suggestion
MATCH_480,M273,S2403,55.0,2026-04-09 11:22:12.621994,pending,1.0,True,specific_request
MATCH_481,ALUMNI_M3218,S2678,68.5,2026-05-05 11:22:12.622197,completed,9.0,True,high_compatibility
MATCH_482,ALUMNI_M363,S1035,51.0,2026-04-07 11:22:12.622399,completed,,True,specific_request
MATCH_483,ALUMNI_M1293,S1812,48.0,2026-04-18 11:22:12.622594,rejected,,True,specific_request
MATCH_484,ALUMNI_M4373,S3341,43.0,2026-05-06 11:22:12.622866,rejected,26.0,True,high_compatibility
MATCH_485,M2576,S3101,51.0,2026-04-14 11:22:12.623091,pending,42.0,True,admin_assigned
